ID,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
1322,F,U,BL,BL,16,6,15,2015,2,08/07/2015,28/09/2015,0,SG,PSG,PSG,17/09/2015,PSG,0,2,1,1,1,0,82,2.68852459,2,5,XRY,7,2015,201507,9,2015,201509
1323,M,N,BL,BL,2,1,0,2015,1,08/07/2015,19/11/2015,1,KC,PKC,PKC,14/08/2015,PKC,1,5,4,1,0,0,134,4.393442623,3,5,XRF,7,2015,201507,11,2015,201511
1324,F,N,BL,BL,3,2,2,2015,1,08/07/2015,19/11/2015,1,KC,PKC,PKC,14/08/2015,PKC,1,5,4,1,0,0,134,4.393442623,3,5,XRF,7,2015,201507,11,2015,201511
1325,M,U,WH,WH,19, ,18,2015,1,08/07/2015,01/01/2017,1,UK,PUK, , ,PUK,0,1,0,0,0,0,543,17.80327869,5,0,ZTC,7,2015,201507,1,2017,201701
1326,M,N,BL,BL,1,1,0,2015,1,08/07/2015,10/07/2015,1,FC,PFC, , ,PFC,0,1,0,1,0,1,2,0.065573771,1,2,XOP,7,2015,201507,7,2015,201507
1327,F,U,WH,WH,6,3,4,2014,2,09/07/2015,01/01/2017,0,FC,PFC,PKC,23/12/2016,PKC,1,2,1,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
1328,F,U,BL,BL,4,3,3,2015,1,09/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
1329,F,U,BL,BL,3,2,1,2015,1,09/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
1330,F,Y,MU,OT,1,1,0,2015,1,09/07/2015,01/01/2017,1,FC,PFC,PKC,24/08/2016,PKC,1,2,1,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
1331,M,N,WH,WH,1,1,0,2015,1,09/07/2015,09/02/2016,1,FC,PSF,PFC,14/10/2015,PFC,1,2,1,1,0,0,215,7.049180328,4,4,XRF,7,2015,201507,2,2016,201602
1332,M,U,BL,BL,1,1,0,2015,1,09/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,542,17.7704918,5,0,ZTC,7,2015,201507,1,2017,201701
1333,M,N,BL,BL,12,5,10,2015,1,10/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
1334,M,N,WH,WH,10,5,9,2015,1,10/07/2015,01/01/2017,1,FC,PFC,PFC,13/11/2015,PKC,1,3,2,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
1335,F,N,BL,BL,6,3,4,2015,1,10/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,541,17.73770492,5,0,ZTC,7,2015,201507,1,2017,201701
1336,M,N,BL,BL,1,1,0,2015,1,11/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,540,17.70491803,5,0,ZTC,7,2015,201507,1,2017,201701
1337,M,N,MU,OT,2,1,0,2015,1,13/07/2015,31/07/2015,1,SF,PSF,PSF,15/07/2015,PSF,0,2,1,1,0,0,18,0.590163934,1,5,XRF,7,2015,201507,7,2015,201507
1338,M,N,BL,BL,1,1,0,2015,1,13/07/2015,09/09/2016,1,FC,PFC, , ,PFC,0,1,0,1,0,0,424,13.90163934,5,3,XRF,7,2015,201507,9,2016,201609
1339,F,N,BL,BL,1,1,0,2015,1,13/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,538,17.63934426,5,0,ZTC,7,2015,201507,1,2017,201701
1340,M,N,MU,OT,1,1,0,2015,1,13/07/2015,31/07/2015,1,SF,PSF,PSF,15/07/2015,PSF,0,2,1,1,0,0,18,0.590163934,1,5,XRF,7,2015,201507,7,2015,201507
1341,M,U,UK,OT,17,7,15,2015,1,14/07/2015,01/01/2017,1,IL,PSG,PIL,04/04/2016,PIL,1,2,1,0,0,0,537,17.60655738,5,0,ZTC,7,2015,201507,1,2017,201701
1342,M,N,BL,BL,3,2,1,2015,1,14/07/2015,09/09/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,57,1.868852459,2,5,XRF,7,2015,201507,9,2015,201509
1343,F,N,BL,BL,4,2,2,2015,1,14/07/2015,15/01/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,185,6.065573771,4,4,XRF,7,2015,201507,1,2016,201601
1344,M,N,UK,OT,2,1,0,2014,2,14/07/2015,01/01/2017,0,FC,PFC, , ,PFC,0,1,0,0,0,0,537,17.60655738,5,0,ZTC,7,2015,201507,1,2017,201701
1345,M,U,WH,WH,1,1,0,2015,1,14/07/2015,17/07/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,1,3,0.098360656,1,1,XRF,7,2015,201507,7,2015,201507
1346,M,N,BL,BL,2,2,1,2015,1,14/07/2015,15/01/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,185,6.065573771,4,4,XRF,7,2015,201507,1,2016,201601
1347,F,N,BL,BL,18,7,17,2015,1,15/07/2015,02/11/2015,1,KC,PKC,PKC,31/07/2015,PKC,0,2,1,1,1,1,110,3.606557377,3,3,XRY,7,2015,201507,11,2015,201511
1348,F,U,BL,BL,3,2,1,2015,1,15/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,536,17.57377049,5,0,ZTC,7,2015,201507,1,2017,201701
1349,M,N,BL,BL,1,1,0,2015,1,15/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,536,17.57377049,5,0,ZTC,7,2015,201507,1,2017,201701
1350,M,N,WH,WH,16,6,14,2015,1,16/07/2015,19/02/2016,1,RC,PSG,PRC,25/08/2015,PRC,1,3,2,1,0,0,218,7.147540984,4,4,XRF,7,2015,201507,2,2016,201602
1351,F,U,UK,OT,18,7,16,2015,1,17/07/2015,09/09/2015,1,SG,PSG, , ,PSG,0,1,0,1,1,0,54,1.770491803,2,5,XRY,7,2015,201507,9,2015,201509
1352,M,N,MU,OT,1,1,0,2015,1,17/07/2015,01/01/2017,1,FC,PFC,PKC,20/07/2015,PFC,1,3,2,0,0,0,534,17.50819672,5,0,ZTC,7,2015,201507,1,2017,201701
1353,M,U,WH,WH,15,6,14,2015,1,17/07/2015,05/11/2015,1,SG,PSG, , ,PSG,0,1,0,1,0,0,111,3.639344262,3,5,XOT,7,2015,201507,11,2015,201511
1354,F,Y,WH,WH,3,2,1,2015,1,18/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,533,17.47540984,5,0,ZTC,7,2015,201507,1,2017,201701
1355,M,N,WH,WH,3,1,1,2014,2,20/07/2015,05/08/2015,0,KC,PKC, , ,PKC,0,1,0,1,0,0,16,0.524590164,1,5,XRF,7,2015,201507,8,2015,201508
1356,F,U,OT,OT,7,3,5,2015,1,20/07/2015,16/12/2015,1,KC,PFC,PKC,22/07/2015,PKC,1,2,1,1,0,0,149,4.885245902,3,5,XRF,7,2015,201507,12,2015,201512
1357,M,N,BL,BL,5,3,4,2015,1,20/07/2015,23/02/2016,1,KC,PSF,PKC,22/07/2015,PKC,1,2,1,1,0,0,218,7.147540984,4,4,XRF,7,2015,201507,2,2016,201602
1358,M,N,WH,WH,13,6,12,2015,1,21/07/2015,01/01/2017,1,MX,PKC,PUK,09/02/2016,PFC,1,3,2,0,0,0,530,17.37704918,5,0,ZTC,7,2015,201507,1,2017,201701
1359,M,N,WH,WH,6,3,5,2015,1,21/07/2015,19/11/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,487,15.96721312,5,2,XCA,7,2015,201507,11,2016,201611
1360,M,N,BL,BL,14,6,13,2015,1,22/07/2015,19/01/2016,1,RT,PRT, , ,PRT,0,1,0,1,0,0,181,5.93442623,4,4,XRF,7,2015,201507,1,2016,201601
1361,M,N,MU,OT,5,3,3,2015,1,22/07/2015,14/12/2016,1,KC,PFC,PKC,24/07/2015,PKC,1,3,2,1,0,0,511,16.75409836,5,1,XRF,7,2015,201507,12,2016,201612
1362,F,N,MU,OT,3,2,1,2015,1,22/07/2015,14/12/2016,1,KC,PFC,PKC,24/07/2015,PKC,1,3,2,1,0,0,511,16.75409836,5,1,XRF,7,2015,201507,12,2016,201612
1363,F,N,WH,WH,14,6,12,2015,1,22/07/2015,07/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,16,0.524590164,1,5,XRF,7,2015,201507,8,2015,201508
1364,M,N,WH,WH,15,6,13,2014,3,23/07/2015,27/07/2015,0,SG,PSG, , ,PSG,0,1,0,1,0,1,4,0.131147541,1,3,XRF,7,2015,201507,7,2015,201507
1365,M,N,WH,WH,13,6,12,2015,1,23/07/2015,27/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,1,4,0.131147541,1,3,XRF,7,2015,201507,7,2015,201507
1366,M,N,BL,BL,17,7,16,2015,1,23/07/2015,26/08/2015,1,SG,PSG, , ,PSG,0,1,0,1,0,1,34,1.114754098,2,1,XRF,7,2015,201507,8,2015,201508
1367,M,U,BL,BL,8,4,6,2015,1,23/07/2015,24/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
1368,M,U,BL,BL,5,3,4,2015,1,23/07/2015,24/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
1369,F,U,BL,BL,4,2,2,2015,1,23/07/2015,24/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,5,XRF,7,2015,201507,7,2015,201507
1370,F,U,UK,OT,16,7,15,2015,1,24/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
1371,F,N,BL,BL,10,4,8,2015,1,24/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
1372,M,N,BL,BL,8,4,6,2015,1,24/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
1373,F,N,BL,BL,9,4,7,2015,1,24/07/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,527,17.27868853,5,0,ZTC,7,2015,201507,1,2017,201701
1374,F,Y,WH,WH,5,3,3,2015,1,25/07/2015,12/01/2016,1,KC,PFC,PKC,18/09/2015,PKC,1,2,1,1,0,0,171,5.606557377,3,4,XRF,7,2015,201507,1,2016,201601
1375,F,N,BL,BL,17,7,15,2015,1,25/07/2015,01/01/2017,1,KC,PSG,PKC,25/08/2015,PGH,1,5,4,0,0,0,526,17.24590164,5,0,ZTC,7,2015,201507,1,2017,201701
1376,M,Y,WH,WH,2,1,0,2015,1,25/07/2015,12/01/2016,1,KC,PFC,PKC,18/09/2015,PKC,1,2,1,1,0,0,171,5.606557377,3,4,XRF,7,2015,201507,1,2016,201601
1377,F,N,MU,OT,12,5,11,2015,1,27/07/2015,26/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,30,0.983606557,2,5,XRF,7,2015,201507,8,2015,201508
1378,F,N,BL,BL,10,4,8,2015,1,27/07/2015,19/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,1,23,0.754098361,1,5,XRF,7,2015,201507,8,2015,201508
1379,M,N,BL,BL,8,4,6,2015,1,27/07/2015,19/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,1,23,0.754098361,1,5,XRF,7,2015,201507,8,2015,201508
1380,M,N,UK,OT,6,3,4,2015,1,27/07/2015,29/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,5,XRF,7,2015,201507,7,2015,201507
1381,F,U,BL,BL,4,2,2,2015,1,27/07/2015,29/07/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,5,XRF,7,2015,201507,7,2015,201507
1382,F,N,WH,WH,3,2,1,2015,1,27/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1383,F,N,BL,BL,2,2,1,2015,1,27/07/2015,01/01/2017,1,FC,PKC,PFC,02/02/2016,PFC,1,3,2,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1384,F,N,WH,WH,11,5,9,2015,1,27/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1385,F,N,WH,WH,9,4,8,2015,1,27/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1386,F,N,BL,BL,1,1,0,2015,1,27/07/2015,01/01/2017,1,KC,PFC,PKC,15/09/2015,PKC,1,2,1,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1387,F,N,WH,WH,1,1,0,2015,1,27/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1388,M,U,WH,WH,1,1,0,2015,2,27/07/2015,01/01/2017,0,KC,PKC, , ,PKC,0,1,0,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1389,M,U,BL,BL,1,1,0,2015,1,27/07/2015,18/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,22,0.721311475,1,5,XRL,7,2015,201507,8,2015,201508
1390,M,N,BL,BL,4,2,2,2015,1,27/07/2015,01/01/2017,1,FC,PKC,PFC,02/02/2016,PFC,1,3,2,0,0,0,524,17.18032787,5,0,ZTC,7,2015,201507,1,2017,201701
1391,F,N,BL,BL,18,7,16,2015,1,28/07/2015,01/01/2017,1,KC,PKC,PKC,10/11/2015,PKC,0,3,2,0,0,0,523,17.14754098,5,0,ZTC,7,2015,201507,1,2017,201701
1392,M,N,BL,BL,18,7,17,2015,1,28/07/2015,15/12/2015,1,AL,PAL, , ,PAL,0,1,0,1,0,0,140,4.590163934,3,5,XJP,7,2015,201507,12,2015,201512
1393,M,N,BL,BL,3,2,2,2015,1,28/07/2015,30/11/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,125,4.098360656,3,5,XRF,7,2015,201507,11,2015,201511
1394,M,Y,BL,BL,1,1,0,2015,1,28/07/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,523,17.14754098,5,0,ZTC,7,2015,201507,1,2017,201701
1395,M,Y,BL,BL,1,1,0,2015,1,28/07/2015,19/11/2016,1,FC,PSF,PFC,31/07/2015,PFC,1,3,2,1,0,0,480,15.73770492,5,2,XCA,7,2015,201507,11,2016,201611
1396,M,U,OT,OT,13,6,12,2015,1,29/07/2015,26/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,28,0.918032787,1,5,XRF,7,2015,201507,8,2015,201508
1397,F,U,BL,BL,5,3,4,2015,1,29/07/2015,31/07/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,2,0.065573771,1,5,XRF,7,2015,201507,7,2015,201507
1398,M,N,BL,BL,1,1,0,2015,1,29/07/2015,01/01/2017,1,SF,PSF,PFC,20/08/2016,PFC,1,2,1,0,0,0,522,17.1147541,5,0,ZTC,7,2015,201507,1,2017,201701
1399,F,N,BL,BL,16,6,15,2014,3,30/07/2015,14/04/2016,0,KC,PKC, , ,PKC,0,1,0,1,0,0,259,8.491803279,4,4,XLC,7,2015,201507,4,2016,201604
1400,F,N,WH,WH,17,7,15,2015,1,30/07/2015,07/08/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,8,0.262295082,1,5,XRF,7,2015,201507,8,2015,201508
1401,F,N,WH,WH,1,1,0,2015,1,31/07/2015,25/01/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,178,5.836065574,3,4,XRF,7,2015,201507,1,2016,201601
1402,F,U,WH,WH,16,6,14,2015,1,31/07/2015,02/09/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,33,1.081967213,2,5,XRF,7,2015,201507,9,2015,201509
1403,M,U,BL,BL,8,4,6,2015,2,03/08/2015,14/10/2015,0,KC,PKC, , ,PKC,0,1,0,1,0,0,72,2.360655738,2,5,XRF,8,2015,201508,10,2015,201510
1404,F,U,WH,WH,17,7,15,2015,1,04/08/2015,22/12/2015,1,SG,PSG,PKC,14/09/2015,PSG,1,3,2,1,0,0,140,4.590163934,3,5,XRF,8,2015,201508,12,2015,201512
1405,F,N,BL,BL,17,6,16,2014,2,04/08/2015,07/04/2016,0,KC,PKC,PSG,31/12/2015,PKC,1,3,2,1,0,0,247,8.098360656,4,4,XRF,8,2015,201508,4,2016,201604
1406,F,Y,OT,OT,1,1,0,2015,1,04/08/2015,01/01/2017,1,KC,PKC,PUK,13/07/2016,PUK,1,2,1,0,0,0,516,16.91803279,5,0,ZTC,8,2015,201508,1,2017,201701
1407,F,N,BL,BL,14,6,12,2015,1,05/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,515,16.8852459,5,0,ZTC,8,2015,201508,1,2017,201701
1408,M,N,OT,OT,6,3,5,2015,1,05/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,515,16.8852459,5,0,ZTC,8,2015,201508,1,2017,201701
1409,M,U,UK,OT,12,5,11,2015,1,05/08/2015,01/01/2017,1,UK,PUK, , ,PUK,0,1,0,0,0,0,515,16.8852459,5,0,ZTC,8,2015,201508,1,2017,201701
1410,F,N,BL,BL,8,4,7,2015,1,05/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,515,16.8852459,5,0,ZTC,8,2015,201508,1,2017,201701
1411,M,N,BL,BL,12,5,11,2014,2,06/08/2015,08/01/2016,0,GH,PSG,PGH,15/09/2015,PGH,1,2,1,1,0,0,155,5.081967213,3,4,XRF,8,2015,201508,1,2016,201601
1412,F,U,BL,BL,18,7,17,2015,3,06/08/2015,19/02/2016,0,SG,PSG, , ,PSG,0,1,0,1,0,0,197,6.459016393,4,4,XRF,8,2015,201508,2,2016,201602
1413,M,N,WH,WH,10,5,9,2015,1,07/08/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,513,16.81967213,5,0,ZTC,8,2015,201508,1,2017,201701
1414,M,N,WH,WH,12,5,11,2015,1,07/08/2015,01/01/2017,1,UK,PSG,PUK,29/10/2015,PUK,1,2,1,0,0,0,513,16.81967213,5,0,ZTC,8,2015,201508,1,2017,201701
1415,M,N,WH,WH,9,4,7,2015,1,07/08/2015,01/01/2017,1,FC,PFC, , ,PFC,0,1,0,0,0,0,513,16.81967213,5,0,ZTC,8,2015,201508,1,2017,201701
1416,M,N,BL,BL,17,7,16,2015,2,07/08/2015,01/01/2017,0,MX,PIL,PFC,25/03/2016,PIL,1,6,5,0,0,0,513,16.81967213,5,0,ZTC,8,2015,201508,1,2017,201701
1417,M,N,WH,WH,1,1,0,2015,1,07/08/2015,20/09/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,410,13.44262295,5,3,XRF,8,2015,201508,9,2016,201609
1418,M,N,BL,BL,1,1,0,2015,1,07/08/2015,03/11/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,1,88,2.885245902,2,4,XRF,8,2015,201508,11,2015,201511
1419,M,U,BL,BL,4,3,3,2015,1,08/08/2015,10/08/2015,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,5,XRF,8,2015,201508,8,2015,201508
1420,F,N,WH,WH,2,1,0,2015,1,08/08/2015,22/07/2016,1,FC,PFC,PFC,25/11/2015,PFC,0,2,1,1,0,1,349,11.44262295,4,2,XRF,8,2015,201508,7,2016,201607
1421,F,U,BL,BL,1,1,0,2015,1,08/08/2015,01/01/2017,1,FC,PFC,PFC,26/10/2015,PFC,0,2,1,0,0,0,512,16.78688525,5,0,ZTC,8,2015,201508,1,2017,201701
1422,M,N,BL,BL,1,1,0,2015,1,09/08/2015,19/11/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,468,15.3442623,5,2,XCA,8,2015,201508,11,2016,201611
1423,M,N,WH,WH,15,6,14,2015,1,10/08/2015,22/09/2015,1,KC,PSG,PKC,28/08/2015,PKC,1,2,1,1,0,0,43,1.409836066,2,5,XRF,8,2015,201508,9,2015,201509
1424,F,N,WH,WH,18,7,16,2015,1,10/08/2015,25/04/2016,1,FC,PKC,PUK,18/08/2015,PFC,1,3,2,1,0,0,259,8.491803279,4,4,XRF,8,2015,201508,4,2016,201604
1425,F,N,UK,OT,2,1,0,2015,1,10/08/2015,04/12/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,116,3.803278689,3,5,XRF,8,2015,201508,12,2015,201512
1426,M,N,BL,BL,7,3,5,2015,2,10/08/2015,02/09/2015,0,KC,PKC, , ,PKC,0,1,0,1,0,0,23,0.754098361,1,5,XRF,8,2015,201508,9,2015,201509
1427,F,N,WH,WH,16,6,14,2014,4,11/08/2015,29/08/2015,0,GH,PGH, , ,PGH,0,1,0,1,1,1,18,0.590163934,1,2,XRY,8,2015,201508,8,2015,201508
1428,M,N,MU,OT,12,5,10,2015,1,11/08/2015,26/10/2015,1,KC,PSF,PKC,27/08/2015,PKC,1,2,1,1,0,0,76,2.491803279,2,5,XRF,8,2015,201508,10,2015,201510
1429,M,N,MU,OT,18,7,16,2015,1,11/08/2015,26/10/2015,1,KC,PSF,PKC,27/08/2015,PKC,1,2,1,1,0,0,76,2.491803279,2,5,XRF,8,2015,201508,10,2015,201510
1430,M,N,BL,BL,3,1,1,2014,2,11/08/2015,01/01/2017,0,FC,PFC, , ,PFC,0,1,0,0,0,0,509,16.68852459,5,0,ZTC,8,2015,201508,1,2017,201701
1431,F,N,BL,BL,3,2,2,2015,1,11/08/2015,09/09/2016,1,FC,PFC, , ,PFC,0,1,0,1,0,0,395,12.95081967,5,3,XRF,8,2015,201508,9,2016,201609
1432,M,N,WH,WH,15,6,13,2015,1,11/08/2015,27/05/2016,1,KC,PKC,PUK,18/08/2015,PKC,1,3,2,1,0,0,290,9.508196721,4,4,XRF,8,2015,201508,5,2016,201605
1433,M,U,UK,OT,1,1,0,2015,1,11/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,509,16.68852459,5,0,ZTC,8,2015,201508,1,2017,201701
1434,F,U,UK,OT,18,7,17,2015,1,12/08/2015,20/11/2015,1,MX,PSG,PKC,01/10/2015,PKC,1,2,1,1,0,0,100,3.278688525,3,5,XRF,8,2015,201508,11,2015,201511
1435,F,U,BL,BL,6,3,5,2015,1,13/08/2015,22/04/2016,1,UK,PKC,PUK,14/10/2015,PKC,1,3,2,1,0,0,253,8.295081967,4,4,XRF,8,2015,201508,4,2016,201604
1436,F,N,BL,BL,5,3,4,2015,1,13/08/2015,09/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,362,11.86885246,4,3,XRF,8,2015,201508,8,2016,201608
1437,M,N,WH,WH,15,6,14,2015,1,14/08/2015,13/04/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,243,7.967213115,4,4,XRF,8,2015,201508,4,2016,201604
1438,M,N,BL,BL,10,5,9,2015,1,14/08/2015,22/09/2015,1,FC,PFC,PFC,20/08/2015,PFC,0,2,1,1,0,0,39,1.278688525,2,5,XRF,8,2015,201508,9,2015,201509
1439,M,N,BL,BL,9,4,8,2015,1,14/08/2015,22/09/2015,1,FC,PFC,PFC,20/08/2015,PFC,0,2,1,1,0,0,39,1.278688525,2,5,XRF,8,2015,201508,9,2015,201509
1440,M,N,WH,WH,13,5,11,2015,1,14/08/2015,15/04/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,245,8.032786885,4,4,XRF,8,2015,201508,4,2016,201604
1441,M,N,BL,BL,6,3,5,2015,1,14/08/2015,22/09/2015,1,FC,PFC,PFC,20/08/2015,PFC,0,2,1,1,0,0,39,1.278688525,2,5,XRF,8,2015,201508,9,2015,201509
1442,M,N,WH,WH,8,4,7,2015,1,14/08/2015,02/03/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,201,6.590163934,4,4,XRF,8,2015,201508,3,2016,201603
1443,F,N,BL,BL,18,7,17,2015,1,14/08/2015,17/08/2015,1,SG,PSG, , ,PSG,0,1,0,1,0,0,3,0.098360656,1,5,XRF,8,2015,201508,8,2015,201508
1444,F,N,BL,BL,11,5,10,2015,1,14/08/2015,01/01/2017,1,MX,PSG,PFC,30/12/2015,PSG,1,3,2,0,0,0,506,16.59016393,5,0,ZTC,8,2015,201508,1,2017,201701
1445,M,N,WH,WH,1,1,0,2015,1,14/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,506,16.59016393,5,0,ZTC,8,2015,201508,1,2017,201701
1446,F,N,WH,WH,7,3,5,2015,1,15/08/2015,15/04/2016,1,FC,PFC, , ,PFC,0,1,0,1,0,0,244,8,4,4,XRF,8,2015,201508,4,2016,201604
1447,M,N,WH,WH,10,4,8,2015,1,15/08/2015,03/12/2015,1,SG,PSF,PAL,17/09/2015,PSG,1,2,1,1,0,0,110,3.606557377,3,5,XRF,8,2015,201508,12,2015,201512
1448,M,N,WH,WH,11,5,10,2015,1,16/08/2015,27/05/2016,1,KC,PKC,PUK,18/08/2015,PKC,1,3,2,1,0,0,285,9.344262295,4,4,XRF,8,2015,201508,5,2016,201605
1449,M,N,WH,WH,9,4,8,2015,1,16/08/2015,27/05/2016,1,KC,PKC,PUK,18/08/2015,PKC,1,3,2,1,0,0,285,9.344262295,4,4,XRF,8,2015,201508,5,2016,201605
1450,F,U,BL,BL,14,6,13,2015,1,16/08/2015,14/10/2016,1,RT,PSG,PSG,31/08/2015,PRT,1,5,4,1,0,0,425,13.93442623,5,2,XRF,8,2015,201508,10,2016,201610
1451,F,N,BL,BL,1,1,0,2015,1,16/08/2015,01/01/2017,1,MX,PFC,PKC,23/11/2015,PKC,1,4,3,0,0,0,504,16.52459016,5,0,ZTC,8,2015,201508,1,2017,201701
1452,M,U,WH,WH,11,5,9,2015,1,17/08/2015,01/01/2017,1,KC,PSF,PKC,19/08/2015,PKC,1,4,3,0,0,0,503,16.49180328,5,0,ZTC,8,2015,201508,1,2017,201701
1453,M,N,BL,BL,17,7,15,2015,1,17/08/2015,01/01/2017,1,KC,PSF,PKC,04/09/2015,PKC,1,2,1,0,0,0,503,16.49180328,5,0,ZTC,8,2015,201508,1,2017,201701
1454,M,U,BL,BL,7,4,6,2015,1,17/08/2015,01/01/2017,1,FC,PSF,PSF,19/08/2015,PFC,1,5,4,0,0,0,503,16.49180328,5,0,ZTC,8,2015,201508,1,2017,201701
1455,F,U,BL,BL,5,3,3,2015,1,17/08/2015,01/01/2017,1,FC,PSF,PSF,19/08/2015,PFC,1,5,4,0,0,0,503,16.49180328,5,0,ZTC,8,2015,201508,1,2017,201701
1456,M,U,UK,OT,2,2,1,2015,1,17/08/2015,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,503,16.49180328,5,0,ZTC,8,2015,201508,1,2017,201701
